time;d2m;irradiance;sp;t2m;tp;wsp
2023-04-21 18:00:00;22.827179;0.0;1014.0901;26.16858;0.0009228885;1.8846372
2023-04-21 19:00:00;23.015564;0.0;1014.5929;25.901886;0.001057297;3.7514286
2023-04-21 20:00:00;23.054901;0.0;1015.08594;26.221771;0.0010662377;3.2115448
2023-04-21 21:00:00;22.915588;0.0;1015.2714;26.09787;0.0012275279;3.6730623
2023-04-21 22:00:00;22.970001;0.0;1015.12006;26.050507;0.0012902617;4.2907825
2023-04-21 23:00:00;22.769531;0.0;1014.92487;25.930054;0.0015501082;4.6269484
2023-04-22 00:00:00;22.215515;0.0;1014.6252;25.239594;0.0013269633;4.7415576
2023-04-22 01:00:00;22.793488;0.0;1014.0162;25.721252;0.001339525;5.61513
2023-04-22 02:00:00;23.019592;0.0;1013.55524;25.801788;0.001339525;5.707425
2023-04-22 03:00:00;22.846497;0.0;1013.1986;26.059387;0.0013562739;5.760472
2023-04-22 04:00:00;22.803772;0.0;1013.0094;25.994385;0.001536265;6.625713
2023-04-22 05:00:00;22.884094;0.0;1013.3684;25.99878;0.0016492903;6.4937105
2023-04-22 06:00:00;22.809448;14.38;1013.7081;26.387695;0.0016576648;6.793387
2023-04-22 07:00:00;22.739655;178.72223;1014.21515;26.54306;0.0016911477;7.021264
2023-04-22 08:00:00;22.692871;381.06888;1014.72943;26.72754;0.001733005;6.9309115
2023-04-22 09:00:00;22.585236;555.68225;1015.14185;27.020996;0.0017665029;6.8951607
2023-04-22 10:00:00;22.582794;704.6178;1015.07886;27.131348;0.0018125474;6.9175167
2023-04-22 11:00:00;22.543304;805.2756;1014.3413;27.11203;0.0018627793;6.8499737
2023-04-22 12:00:00;22.585236;791.92444;1013.5262;26.995605;0.00192976;6.772706
2023-04-22 13:00:00;22.629059;753.92224;1012.859;27.126587;0.0019925386;6.8322115
2023-04-22 14:00:00;22.55008;641.9622;1012.2379;27.353027;0.0020051003;6.7204347
2023-04-22 15:00:00;22.37616;480.7;1012.15784;27.269775;0.0020051003;6.5225806
2023-04-22 16:00:00;22.237427;277.3289;1012.49506;27.31073;0.0020051003;6.3027077
2023-04-22 17:00:00;22.198212;77.03333;1012.83954;27.3378;0.0020051003;6.373833
2023-04-22 18:00:00;22.183624;0.0;1013.12103;27.383514;0.0020051003;6.374328
2023-04-22 19:00:00;22.169556;0.0;1013.90216;27.34491;0.002017662;6.354947
2023-04-22 20:00:00;22.220398;0.0;1014.3607;27.273834;0.0020218492;6.421666
2023-04-22 21:00:00;21.908295;0.0;1014.41406;27.281616;0.0020302236;6.434871
2023-04-22 22:00:00;21.797394;0.0;1014.2637;27.196991;0.0020511448;6.3675723
2023-04-22 23:00:00;21.785248;0.0;1013.8052;27.085968;0.0021055639;6.362007
2023-04-23 00:00:00;22.0513;0.0;1013.52826;26.9263;5.991757e-05;7.803752
2023-04-23 01:00:00;22.078918;0.0;1012.8846;26.894562;7.401407e-05;7.7245026
2023-04-23 02:00:00;22.016357;0.0;1012.5433;26.949127;9.163469e-05;7.717757
2023-04-23 03:00:00;21.994965;0.0;1012.31647;27.04721;9.868294e-05;7.554465
2023-04-23 04:00:00;22.013123;0.0;1012.063;27.02832;0.00010573864;7.4211044
2023-04-23 05:00:00;21.952454;0.0;1012.47015;27.15567;0.00011278689;7.1007757
2023-04-23 06:00:00;21.943237;15.337778;1013.3235;27.210968;0.00011278689;7.355936
2023-04-23 07:00:00;21.876068;171.77777;1013.81604;27.30191;0.00011278689;7.3114715
2023-04-23 08:00:00;21.850067;398.76666;1014.38654;27.311188;0.00011278689;7.2352877
2023-04-23 09:00:00;21.953247;592.0133;1014.9693;27.37967;0.00011278689;7.0972548
2023-04-23 10:00:00;21.994415;748.45557;1015.04736;27.405731;0.00011278689;6.91742
2023-04-23 11:00:00;21.96408;819.00446;1014.41345;27.388245;0.00011983514;6.800622
2023-04-23 12:00:00;21.895844;847.63556;1013.8356;27.43924;0.00011983514;6.381746
2023-04-23 13:00:00;21.899628;786.2867;1013.2065;27.492767;0.00011983514;6.206379
2023-04-23 14:00:00;21.986023;658.4756;1012.9285;27.258026;0.00014802814;6.5048923
2023-04-23 15:00:00;22.126312;491.81332;1012.9407;26.86139;0.00020089746;7.2032523
2023-04-23 16:00:00;22.215973;262.77554;1013.3772;26.619873;0.00025024265;7.507547
2023-04-23 17:00:00;22.493042;64.41556;1013.76483;26.554962;0.00027491152;7.2212124
2023-04-23 18:00:00;22.48114;0.0;1014.272;26.777557;0.00043351203;7.2815576
2023-04-23 19:00:00;22.472473;0.0;1014.8059;26.770782;0.00048285723;7.5944247
2023-04-23 20:00:00;22.48413;0.0;1015.3741;26.074463;0.00080358237;6.186856
2023-04-23 21:00:00;22.413422;0.0;1015.53986;25.88504;0.0012476668;5.274309
2023-04-23 22:00:00;22.811829;0.0;1015.3667;26.466858;0.0012758672;5.72772
2023-04-23 23:00:00;22.839203;0.0;1015.14734;26.330933;0.0013005361;5.669801
2023-04-24 00:00:00;21.772888;0.0;1015.0486;26.791779;0.00056913495;5.8156
2023-04-24 01:00:00;22.315979;0.0;1014.4773;26.197327;0.0007967949;6.250162
2023-04-24 02:00:00;21.853455;0.0;1014.34296;25.94806;0.0012422055;5.415
2023-04-24 03:00:00;22.050568;0.0;1014.15985;25.500763;0.001425311;5.803138
2023-04-24 04:00:00;22.172272;0.0;1013.9157;25.834473;0.0015193522;4.4038835
2023-04-24 05:00:00;21.956299;0.0;1014.238;26.417053;0.0015737861;4.998916
2023-04-24 06:00:00;21.729187;13.442223;1014.9729;26.867065;0.0016084313;5.572859
2023-04-24 07:00:00;21.718903;157.18;1015.1902;27.031525;0.0016232729;5.7367487
2023-04-24 08:00:00;21.788025;381.57556;1015.6736;27.092224;0.0016381294;5.721856
2023-04-24 09:00:00;21.778595;587.3555;1016.3792;27.121735;0.0017321557;5.293017
2023-04-24 10:00:00;21.742615;712.4778;1016.5598;27.190247;0.0017915368;5.0665975
2023-04-24 11:00:00;21.672638;808.64886;1016.1082;27.366241;0.0017964989;4.841382
2023-04-24 12:00:00;21.579498;833.4667;1015.5393;27.39032;0.0018063933;4.271846
2023-04-24 13:00:00;21.675201;764.18225;1014.90454;27.443542;0.0018162876;4.7098904
2023-04-24 14:00:00;21.5755;651.4689;1014.35516;27.414062;0.0018212348;4.934243
2023-04-24 15:00:00;21.6232;481.88;1014.17206;27.314697;0.0018311292;5.244136
2023-04-24 16:00:00;21.590057;239.90666;1014.3699;27.387604;0.0018410385;5.4000196
2023-04-24 17:00:00;21.529785;68.248886;1014.719;27.47882;0.0018459857;5.457572
2023-04-24 18:00:00;21.551788;0.0;1015.1267;27.421173;0.0018608272;5.7897515
2023-04-24 19:00:00;21.636353;0.0;1016.1985;27.2818;0.0019053668;6.3307786
2023-04-24 20:00:00;21.670898;0.0;1016.66486;27.206848;0.0020043552;6.5254273
2023-04-24 21:00:00;21.881165;0.0;1016.23755;27.221436;0.0020290911;6.737508
2023-04-24 22:00:00;21.867737;0.0;1015.89575;27.23703;0.0020439476;6.5964265
2023-04-24 23:00:00;21.855743;0.0;1015.87384;27.094269;0.0021231323;6.1049776
2023-04-25 00:00:00;21.877594;0.0;1016.0106;27.00998;9.025633e-05;6.2433777
2023-04-25 01:00:00;21.726044;0.0;1015.5453;27.011719;9.025633e-05;5.1450834
2023-04-25 02:00:00;21.427643;0.0;1015.2993;27.111694;9.8109245e-05;5.0434504
2023-04-25 03:00:00;21.555695;0.0;1014.8632;27.019684;9.8109245e-05;5.2222743
2023-04-25 04:00:00;21.587708;0.0;1014.9387;26.878204;0.00010202825;4.841481
2023-04-25 05:00:00;21.55423;0.0;1015.0362;26.786194;0.00010596216;5.3543005
2023-04-25 06:00:00;21.659393;14.517777;1015.55023;26.755737;0.00012165308;5.370139
2023-04-25 07:00:00;21.651154;171.11333;1015.9888;26.706268;0.000137344;5.9976196
2023-04-25 08:00:00;21.64383;380.59332;1016.20795;26.882355;0.00014913082;6.073731
2023-04-25 09:00:00;21.827667;578.6667;1016.66595;26.994415;0.00015696883;6.465156
2023-04-25 10:00:00;21.746918;705.18665;1016.89984;26.957062;0.00017659366;6.3019633
2023-04-25 11:00:00;21.692291;754.9644;1016.532;26.764404;0.00022368133;5.9288588
2023-04-25 12:00:00;22.046478;734.2244;1015.8791;26.438538;0.00031001866;5.321758
2023-04-25 13:00:00;21.867035;720.74225;1015.3261;26.590393;0.00041991472;4.634524
2023-04-25 14:00:00;21.998016;520.5933;1014.9582;26.286346;0.0006749928;3.8504453
2023-04-25 15:00:00;22.028564;438.66888;1014.92413;26.40567;0.0007377863;3.3012145
2023-04-25 16:00:00;22.046783;245.77777;1015.1361;26.558228;0.0007534921;3.0217524
2023-04-25 17:00:00;22.258545;59.11111;1015.4601;25.986084;0.0009850264;4.38355
2023-04-25 18:00:00;22.33786;0.0;1015.94;24.821045;0.0012283474;7.313722
2023-04-25 19:00:00;22.551666;0.0;1016.18854;25.347198;0.0012558103;6.778256
2023-04-25 20:00:00;22.71762;0.0;1016.8145;25.614227;0.0012636632;6.7427444
2023-04-25 21:00:00;22.536713;0.0;1016.6951;26.203308;0.0012636632;6.2423663
2023-04-25 22:00:00;22.388672;0.0;1016.57336;26.372803;0.0013656914;6.830236
2023-04-25 23:00:00;22.287048;0.0;1016.6855;25.971893;0.0015776157;6.219561
2023-04-26 00:00:00;21.652649;0.0;1016.60425;27.093445;0.0019650608;6.2036633
2023-04-26 01:00:00;21.61621;0.0;1016.25665;27.09311;0.0019650608;6.884572
2023-04-26 02:00:00;21.597443;0.0;1015.649;26.894165;0.0019650608;6.010864
2023-04-26 03:00:00;21.856384;0.0;1015.15564;26.784454;0.0019650608;5.8654976
2023-04-26 04:00:00;21.97705;0.0;1015.02924;26.679535;0.0019691288;6.020097
2023-04-26 05:00:00;21.860107;0.0;1014.9612;26.568817;0.001973182;5.9075527
2023-04-26 06:00:00;21.833649;14.708889;1015.26013;26.607666;0.001973182;5.7041926
2023-04-26 07:00:00;21.830505;167.04889;1015.6612;26.5419;0.001977235;5.60888
2023-04-26 08:00:00;21.78128;372.9711;1016.47296;26.643768;0.0019853562;5.250434
2023-04-26 09:00:00;21.7565;561.0311;1017.01984;26.729614;0.0019894242;5.3524785
2023-04-26 10:00:00;21.864075;716.5244;1016.9324;26.669312;0.0020056665;5.4432
2023-04-26 11:00:00;22.160614;779.56;1016.4122;25.953918;0.002034083;5.5214624
2023-04-26 12:00:00;22.226349;765.9022;1015.7146;26.04419;0.0020462573;4.8598785
2023-04-26 13:00:00;21.928406;729.1311;1014.9855;25.949158;0.0020706207;4.1403728
2023-04-26 14:00:00;21.835052;580.99335;1014.4629;25.918823;0.0021112263;4.361977
2023-04-26 15:00:00;22.197876;414.99554;1013.9816;25.731445;0.0021640062;4.739626
2023-04-26 16:00:00;22.079773;250.04889;1013.9501;25.968567;0.0021802485;4.5757394
2023-04-26 17:00:00;21.996704;64.08667;1014.1129;26.197144;0.0021843016;4.3995123
2023-04-26 18:00:00;22.049347;0.0;1014.4386;26.339905;0.0022005439;4.4806614
2023-04-26 19:00:00;21.907349;0.0;1014.9515;26.662506;0.0022127181;4.7237806
2023-04-26 20:00:00;21.963959;0.0;1015.20667;26.904724;0.0022249073;4.9485445
2023-04-26 21:00:00;21.836761;0.0;1015.21643;27.027344;0.0022330284;5.3514686
2023-04-26 22:00:00;21.776428;0.0;1014.9855;26.979675;0.0022452027;5.8520265
2023-04-26 23:00:00;21.370361;0.0;1014.71326;27.065857;0.0022533238;5.743342
2023-04-27 00:00:00;21.903809;0.0;1014.4688;27.14215;0.0007419437;6.200632
2023-04-27 01:00:00;21.797424;0.0;1013.8739;27.11377;0.00075535476;6.4104323
2023-04-27 02:00:00;21.72522;0.0;1013.6462;26.995483;0.0007866472;6.7086244
2023-04-27 03:00:00;21.600464;0.0;1013.5703;26.751434;0.00079111755;6.573629
2023-04-27 04:00:00;20.996002;0.0;1013.3475;26.708893;0.00079111755;6.459511
2023-04-27 05:00:00;20.542572;0.0;1013.4258;26.727905;0.00079111755;6.267558
2023-04-27 06:00:00;20.4346;14.606667;1013.57275;26.961304;0.00079111755;5.7880306
2023-04-27 07:00:00;20.383942;170.04;1013.80774;27.303314;0.00079111755;6.052191
2023-04-27 08:00:00;20.236084;377.6378;1014.4296;27.655975;0.00079111755;6.331108
2023-04-27 09:00:00;20.283264;536.2022;1014.983;28.098572;0.00079111755;6.481298
2023-04-27 10:00:00;20.280731;677.0356;1015.1298;28.285217;0.00079111755;6.6118927
2023-04-27 11:00:00;20.230072;731.28;1014.4786;28.166595;0.00079111755;6.266277
2023-04-27 12:00:00;20.238617;782.39777;1013.88367;28.242981;0.00079111755;5.42946
2023-04-27 13:00:00;20.205353;704.1578;1013.4283;28.150787;0.00079111755;5.0876427
2023-04-27 14:00:00;20.553986;610.26886;1013.0096;27.915466;0.0007955879;4.9858885
2023-04-27 15:00:00;20.853516;465.26666;1012.9141;27.750763;0.0007955879;4.9914355
2023-04-27 16:00:00;21.666962;245.15111;1013.2936;27.198883;0.0008134693;5.293414
2023-04-27 17:00:00;21.600464;60.504444;1013.66327;27.166656;0.0008134693;4.799203
2023-04-27 18:00:00;21.286377;0.0;1013.9889;27.303955;0.0008134693;4.41335
2023-04-27 19:00:00;21.238556;0.0;1014.45654;27.378754;0.00081792474;4.317804
2023-04-27 20:00:00;21.350342;0.0;1014.9977;27.426788;0.00081792474;4.3904014
2023-04-27 21:00:00;21.454193;0.0;1015.3086;27.4458;0.00081792474;4.5158987
2023-04-27 22:00:00;21.489655;0.0;1015.35266;27.36972;0.00081792474;4.87661
2023-04-27 23:00:00;21.575775;0.0;1015.16907;27.375854;0.0008223951;5.4239655
2023-04-28 00:00:00;21.470367;0.0;1014.95557;27.439148;0.0;4.9335213
2023-04-28 01:00:00;21.346252;0.0;1014.5115;27.325745;0.0;4.1938143
2023-04-28 02:00:00;21.365509;0.0;1013.9776;27.256958;0.0;3.8769078
2023-04-28 03:00:00;21.452118;0.0;1013.8611;27.149567;9.343028e-06;3.676554
2023-04-28 04:00:00;21.462402;0.0;1013.9048;26.90866;3.270805e-05;3.6646943
2023-04-28 05:00:00;21.648926;0.0;1014.1644;26.68686;4.671514e-05;3.9734492
2023-04-28 06:00:00;21.703674;13.415556;1014.97974;26.679474;6.54012e-05;3.9006093
2023-04-28 07:00:00;21.78067;146.51778;1015.4554;26.564392;7.942319e-05;3.8153858
2023-04-28 08:00:00;21.862976;379.71112;1015.92615;26.511719;9.344518e-05;3.2233353
2023-04-28 09:00:00;21.86264;565.44;1016.4188;26.498962;0.00011213124;2.9768915
2023-04-28 10:00:00;21.866302;700.6111;1016.2999;26.51474;0.0001308173;2.8007674
2023-04-28 11:00:00;21.762085;786.2489;1015.5743;26.571442;0.00014950335;2.3468597
2023-04-28 12:00:00;21.845734;790.38;1014.93854;26.60968;0.00016352534;2.4377527
2023-04-28 13:00:00;21.916077;763.5489;1014.5212;26.645935;0.00017753243;2.4560134
2023-04-28 14:00:00;22.001038;653.14667;1014.11835;26.662384;0.0001822114;2.2499697
2023-04-28 15:00:00;22.017303;449.87555;1014.17413;26.520111;0.00022424757;1.650367
2023-04-28 16:00:00;22.09961;247.63777;1014.594;26.269135;0.00028032064;1.2594041
2023-04-28 17:00:00;22.085327;63.97333;1015.0623;26.347961;0.00032703578;1.0419202
2023-04-28 18:00:00;22.152374;0.0;1015.5622;26.16745;0.0004438311;1.1777116
2023-04-28 19:00:00;22.311005;0.0;1016.10095;26.144287;0.00048588216;1.4807484
2023-04-28 20:00:00;22.543976;0.0;1016.60077;25.964111;0.0005092472;2.900069
2023-04-28 21:00:00;22.58017;0.0;1016.8896;25.980225;0.0005232543;2.3645375
2023-04-28 22:00:00;22.531036;0.0;1017.057;26.03189;0.0005325973;2.26585
2023-04-28 23:00:00;22.35913;0.0;1016.76587;26.119812;0.0005699843;2.1043143
2023-04-29 00:00:00;21.624146;0.0;1016.36206;26.713593;7.678568e-05;1.7365496
2023-04-29 01:00:00;21.664703;0.0;1015.918;26.486328;9.727478e-05;1.866659
2023-04-29 02:00:00;21.828644;0.0;1015.5399;26.240479;0.00012798607;2.1965184
2023-04-29 03:00:00;21.914062;0.0;1015.3496;26.110107;0.00014334917;2.4977608
2023-04-29 04:00:00;21.971313;0.0;1015.13;26.073639;0.00015358627;2.411999
2023-04-29 05:00:00;22.046936;0.0;1015.31055;26.097961;0.00015358627;2.5367212
2023-04-29 06:00:00;22.093262;13.355556;1015.90344;26.223938;0.00016893446;2.949956
2023-04-29 07:00:00;22.278778;169.4911;1016.58167;26.346863;0.00016893446;3.3147988
2023-04-29 08:00:00;22.212921;383.15778;1017.40625;26.511322;0.00017406046;3.3174
2023-04-29 09:00:00;22.088379;570.1111;1017.8893;26.621063;0.00017406046;3.1840608
2023-04-29 10:00:00;22.042908;712.89777;1017.58923;26.627502;0.00018429756;3.2349746
2023-04-29 11:00:00;22.007843;802.26666;1016.84265;26.708527;0.00018942356;3.2236
2023-04-29 12:00:00;22.022491;815.62;1016.14984;26.728119;0.00018942356;3.1080418
2023-04-29 13:00:00;21.956055;757.0689;1015.55695;26.648773;0.00021500885;3.0970037
2023-04-29 14:00:00;21.921844;617.36444;1015.2081;26.752777;0.00023548305;2.9886494
2023-04-29 15:00:00;21.97705;435.54443;1015.2447;26.821686;0.00027644634;3.224034
2023-04-29 16:00:00;21.961243;243.45334;1015.43005;26.822021;0.00029692054;3.7042778
2023-04-29 17:00:00;21.947998;60.606667;1015.41547;26.944244;0.00030715764;4.007562
2023-04-29 18:00:00;22.162292;0.0;1015.88635;26.662598;0.0004095435;4.4314823
2023-04-29 19:00:00;22.194489;0.0;1016.4402;26.750763;0.0004863292;4.9029074
2023-04-29 20:00:00;22.358734;0.0;1016.95734;26.655518;0.0004965812;5.1262193
2023-04-29 21:00:00;22.273315;0.0;1016.99146;26.797699;0.0005272925;5.3486614
2023-04-29 22:00:00;22.198242;0.0;1017.0525;26.716309;0.0005580038;5.553103
2023-04-29 23:00:00;22.075989;0.0;1016.78174;26.773712;0.0005733669;6.0315876
2023-04-30 00:00:00;22.753235;0.0;1016.5232;25.931885;0.0010618865;6.394223
2023-04-30 01:00:00;22.924622;0.0;1015.95526;25.886963;0.0011142641;6.3757043
2023-04-30 02:00:00;22.670807;0.0;1015.44336;26.020721;0.0012523532;6.218399
2023-04-30 03:00:00;22.371826;0.0;1015.34344;25.799469;0.0017904341;6.0748787
2023-04-30 04:00:00;22.368927;0.0;1015.0606;25.968018;0.001880914;6.1483974
2023-04-30 05:00:00;22.339386;0.0;1015.2581;25.64746;0.0019999593;6.002046
2023-04-30 06:00:00;22.430267;10.2711115;1015.6408;25.596802;0.0021809042;6.4677854
2023-04-30 07:00:00;22.706818;121.19111;1016.0966;25.644073;0.0022666156;7.524322
2023-04-30 08:00:00;22.787659;349.19778;1016.5184;25.806213;0.0022761375;7.5808063
2023-04-30 09:00:00;22.53186;524.82446;1017.0497;26.285889;0.0022904277;7.1563854
2023-04-30 10:00:00;22.529602;626.5022;1016.9863;26.464905;0.0024285167;6.9103093
2023-04-30 11:00:00;22.331573;668.6111;1016.6841;25.489044;0.0031808913;5.933656
2023-04-30 12:00:00;21.664856;439.5778;1016.33307;23.201172;0.0069903284;4.2920494
2023-04-30 13:00:00;22.086182;548.44666;1015.71643;24.395935;0.007171273;4.0097356
2023-04-30 14:00:00;21.958618;554.6089;1014.7852;24.82898;0.0072188973;5.2405562
2023-04-30 15:00:00;21.845001;460.11777;1014.3318;24.91681;0.007228419;4.0138216
2023-04-30 16:00:00;22.083588;258.81778;1014.3781;25.45288;0.0072331876;3.4226272
2023-04-30 17:00:00;22.280304;61.624443;1014.5683;25.628876;0.0072331876;2.8984523
2023-04-30 18:00:00;22.456879;0.0;1015.00946;25.608276;0.0072331876;2.3152173
2023-04-30 19:00:00;22.767212;0.0;1015.7115;25.851501;0.0072427094;2.4699514
2023-04-30 20:00:00;22.555878;0.0;1016.33795;26.480469;0.007352233;2.837376
2023-04-30 21:00:00;21.824219;0.0;1016.3014;27.203674;0.0073807985;4.3295717
2023-04-30 22:00:00;21.702515;0.0;1016.1454;27.434052;0.0073903203;5.6718974
2023-04-30 23:00:00;21.854736;0.0;1015.6749;27.272583;0.0074046105;6.333514
2023-05-01 00:00:00;21.750916;0.0;1015.8017;27.16745;0.0027874857;5.356763
2023-05-01 01:00:00;21.912659;0.0;1015.1202;26.98758;0.0028068125;5.840667
2023-05-01 02:00:00;22.105072;0.0;1014.75995;26.677856;0.002855122;5.8885784
2023-05-01 03:00:00;22.179016;0.0;1014.6382;26.557587;0.0028792769;5.8898487
2023-05-01 04:00:00;22.18869;0.0;1014.6139;26.430115;0.0028937757;6.2075562
2023-05-01 05:00:00;22.154785;0.0;1014.8256;26.43872;0.0029034317;6.110662
2023-05-01 06:00:00;22.136383;12.213333;1015.05444;26.479736;0.0029227585;5.9023557
2023-05-01 07:00:00;22.179962;152.67334;1015.7019;26.610992;0.0029517412;5.9210415
2023-05-01 08:00:00;22.166748;336.9;1016.17413;26.604797;0.0029952228;5.79406
2023-05-01 09:00:00;22.074707;488.55554;1016.4589;26.736755;0.0030242056;5.8314996
2023-05-01 10:00:00;22.030487;696.1889;1016.3518;26.802216;0.0030435324;5.4370236
2023-05-01 11:00:00;21.994324;775.5822;1015.7335;26.704376;0.0030676872;5.306499
2023-05-01 12:00:00;21.91748;784.74;1014.9279;26.892487;0.003101498;4.936945
2023-05-01 13:00:00;21.936554;710.4422;1014.30475;26.973816;0.003193289;4.51568
2023-05-01 14:00:00;21.438385;506.87555;1014.2488;25.801666;0.003739193;2.9268873
2023-05-01 15:00:00;21.82547;260.56223;1013.8885;24.733917;0.0049952567;1.6415998
2023-05-01 16:00:00;21.919434;143.51334;1013.8374;25.52121;0.0051305145;3.3062677
2023-05-01 17:00:00;21.931702;26.462223;1013.7668;25.888489;0.005183667;3.6872604
2023-05-01 18:00:00;22.074066;0.0;1013.92505;26.061462;0.005188495;4.090667
2023-05-01 19:00:00;22.189972;0.0;1014.60657;25.865753;0.005198151;3.8017197
2023-05-01 20:00:00;21.880371;0.0;1014.8792;26.514862;0.0052223057;3.5175679
2023-05-01 21:00:00;21.948486;0.0;1015.147;25.446777;0.005507335;4.790919
2023-05-01 22:00:00;22.318146;0.0;1014.9571;25.786835;0.0056957453;3.8440819
2023-05-01 23:00:00;22.16156;0.0;1015.0471;24.259491;0.007623315;5.7622347
2023-05-02 00:00:00;21.779602;0.0;1013.95416;26.6409;0.0012158453;4.152695
2023-05-02 01:00:00;21.939667;0.0;1013.4265;26.709534;0.0012658834;4.7444263
2023-05-02 02:00:00;21.95929;0.0;1013.0527;26.681519;0.0012708902;4.935859
2023-05-02 03:00:00;21.850372;0.0;1012.86945;26.58908;0.0012909025;4.958918
2023-05-02 04:00:00;21.776642;0.0;1012.9941;26.812836;0.0013109148;4.890541
2023-05-02 05:00:00;21.778107;0.0;1013.22125;26.527802;0.0014009774;4.5715613
2023-05-02 06:00:00;21.809235;9.16;1013.75385;26.734406;0.00149104;5.236444
2023-05-02 07:00:00;21.846283;130.28444;1014.38416;26.716553;0.0015711039;5.08336
2023-05-02 08:00:00;21.685486;332.84;1014.9045;26.83841;0.0016611665;4.4974475
2023-05-02 09:00:00;21.729584;525.2133;1015.33203;26.994598;0.001676172;4.970451
2023-05-02 10:00:00;21.628784;645.3222;1015.4688;27.052368;0.0016911924;4.3713245
2023-05-02 11:00:00;21.619904;527.2489;1014.67487;27.022247;0.0016961843;4.455833
2023-05-02 12:00:00;21.611023;464.1422;1013.79047;27.012451;0.0016961843;4.376153
2023-05-02 13:00:00;21.61322;480.4289;1013.17725;27.01419;0.0016961843;4.5193167
2023-05-02 14:00:00;21.613617;523.1778;1012.70087;27.079681;0.0016961843;4.6263294
2023-05-02 15:00:00;21.512817;355.23334;1012.5861;27.103485;0.0017011911;4.2657666
2023-05-02 16:00:00;21.417969;138.4289;1012.9085;27.068817;0.0017161965;3.6313899
2023-05-02 17:00:00;21.407593;22.391111;1013.2603;27.058685;0.0017161965;3.546723
2023-05-02 18:00:00;21.512451;0.0;1013.63654;27.043976;0.0017312169;4.075918
2023-05-02 19:00:00;21.673615;0.0;1014.0397;27.043976;0.0017312169;5.2337427
2023-05-02 20:00:00;21.870361;0.0;1014.4501;27.039764;0.0017412156;5.5119133
2023-05-02 21:00:00;21.820343;0.0;1014.85565;27.052032;0.0017412156;4.9867525
2023-05-02 22:00:00;21.751068;0.0;1014.93866;26.908813;0.001756236;4.304309
2023-05-02 23:00:00;21.720306;0.0;1014.8166;26.731964;0.0018863231;3.5884745
2023-05-03 00:00:00;21.799713;0.0;1014.322;26.197662;0.0004914403;4.4494677
2023-05-03 01:00:00;21.598602;0.0;1013.89703;26.449463;0.00050483644;4.4095683
2023-05-03 02:00:00;21.516357;0.0;1013.4867;26.641968;0.00051377714;4.5607095
2023-05-03 03:00:00;21.580658;0.0;1013.4062;26.541534;0.0005182475;4.925448
2023-05-03 04:00:00;21.793732;0.0;1013.52094;26.174622;0.0005316436;4.4714003
2023-05-03 05:00:00;21.86139;0.0;1013.52826;26.2388;0.00058078766;4.8111806
2023-05-03 06:00:00;22.177643;7.115556;1014.09735;25.837738;0.00058972836;6.397805
2023-05-03 07:00:00;22.644897;57.944443;1014.56134;25.41748;0.0006120652;7.711199
2023-05-03 08:00:00;22.73236;170.78;1014.87146;25.913422;0.0006522685;7.83738
2023-05-03 09:00:00;22.967865;133.16888;1015.46985;25.599884;0.0013849586;8.181635
2023-05-03 10:00:00;23.040009;337.49554;1015.42346;25.780548;0.0018317252;7.309057
2023-05-03 11:00:00;22.755157;521.49335;1014.7225;26.05014;0.0018808693;7.3232894
2023-05-03 12:00:00;22.43106;642.46;1014.2463;26.182312;0.0019925684;6.280573
2023-05-03 13:00:00;21.955597;724.80225;1013.8897;26.478394;0.0020997822;5.7684383
2023-05-03 14:00:00;21.484192;300.9;1013.6699;26.543976;0.0025688857;5.1267185
2023-05-03 15:00:00;21.026672;309.03333;1013.8482;25.87262;0.0032703131;2.1470768
2023-05-03 16:00:00;21.435608;185.01111;1014.6541;24.328674;0.004583791;2.6954448
2023-05-03 17:00:00;21.418793;35.58;1015.22076;24.605225;0.0048250556;1.0430717
2023-05-03 18:00:00;21.502533;0.0;1015.5334;24.870636;0.004892066;0.6662989
2023-05-03 19:00:00;21.662903;0.0;1016.26117;25.079193;0.0049188733;1.092174
2023-05-03 20:00:00;21.800812;0.0;1016.608;25.287415;0.0049322695;1.273152
2023-05-03 21:00:00;21.40384;0.0;1016.8058;25.66336;0.0050305575;2.127915
2023-05-03 22:00:00;21.32721;0.0;1016.70807;25.749847;0.0054237098;3.5922327
2023-05-03 23:00:00;21.734283;0.0;1016.3808;25.732422;0.005575612;4.0057893
2023-05-04 00:00:00;21.662476;0.0;1015.87335;25.991486;0.007773474;4.86946
2023-05-04 01:00:00;21.811615;0.0;1015.46466;25.712555;0.0078351945;5.567148
2023-05-04 02:00:00;21.86795;0.0;1015.2983;24.959045;0.008077994;4.4610095
2023-05-04 03:00:00;21.583252;0.0;1015.007;25.007019;0.008398965;4.444692
2023-05-04 04:00:00;21.730072;0.0;1015.2175;24.808746;0.009312525;3.3049362
2023-05-04 05:00:00;21.847412;0.0;1015.3521;24.86905;0.009629384;2.1197238
2023-05-04 06:00:00;21.821228;10.071111;1015.8244;25.171326;0.009686992;1.9971372
2023-05-04 07:00:00;21.246521;132.94888;1016.37994;26.234436;0.009761065;3.1560225
2023-05-04 08:00:00;20.943604;300.14;1016.8522;27.168243;0.009773418;5.6458025
2023-05-04 09:00:00;21.167328;511.65112;1017.6475;27.251556;0.009773418;5.862019
